PRMName,Name,x,y,Type,Type_ID,InitialStorage,InitialStorageMID,InitialStorageMID_text,AreaCapFactor,AreaCapFactorMID,AreaCapFactorMID_text,EndingStorage,EndingStorageMID,EndingStorageMID_text,EndingStorageMethod,EvaporationRatePathname,EvaporationRatePathnameMID,EvaporationRatePathnameMID_text,ElevationAreaCapacityPathname,ElevationAreaCapacityPathnameMID,ElevationAreaCapacityPathnameMID_text,AuthorID,AuthorName_text,Categories,Categories_text,Description
SR-LS,SR-LS,-13238440.1,4309011.383,Surface Storage Node,7,41.90000153,1126,0,0.022369999,1127,Temporarily set to zero from correct value of 2.236808E-02 in V11a to re-calibrate reservoir operations,41.90000153,1128,Ending constrained to match initial - no operational data for Base Case.,1,/UCD CAP1/SR-LS/EVAP_RATE(FT)//1MON/LAKE SUCCESS/,1129,See BDN8.DOC,/UCD CAP1/SR-LS/EL-AR-CAP///LAKE SUCCESS/,1130,0,4,Mimi Jenkins,4,,Lake Success
SR-LV,SR-LV,-13550594.77,4556555.414,Surface Storage Node,7,88.30000305,176,Calculated as 50% of maximum operating storage,0.01013942,177,Calculated as slope between the minimum and maximum points from the area-capacity relationship; Temporarily set to 0 from 1.013942E-02 in A03B18 to re-calibrate,88.30000305,178,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-LV/EVAP_RATE(FT)//1MON/LOS VAQUEROS RES-CCWD/,179,0,/UCD CAP1/SR-LV/EL-AR-CAP///LOS VAQUEROS RES-CCWD/,180,0,6,Jay Lund,2,,Los Vaqueros Reservoir
SR-ML,SR-ML,-13262268.3,4576449.005,Surface Storage Node,7,2939.541016,1142,storage equal to 6;391 ft (the mandated level from SWRCB Decision 1631),0.014,1143,linear regression between maximum and minimum values,2939.541016,,,0,/UCD CAP1/SR-ML/EVAP_RATE(FT)/01JAN1920/1MON/MONO LAKE/,1144,annual figure from Vorster (1985); monthly values mimic Lake Isabella evaporation patterns,/UCD CAP1/SR-ML/EL-AR-CAP///MONO LAKE/,1145,0,6,Jay Lund,,,Mono Lake
SR-NBB,SR-NBB,-13485361.94,4778107.175,Surface Storage Node,7,600,185,R1 Card for HEC-3 New Bullards Bar Reservoir: initial storage,0.005066,186,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in the HEC-3 model input file; Temporariy set to 0 from 0.005066 in A03B18,600,187,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-NBB/EVAP_RATE(FT)//1MON/NEW BULLARDS BAR-HEC3_YUBA/,188,EV Card for HEC-3 New Bullards Bar Reservoir: Monthly TS of evaporation,/UCD CAP1/SR-NBB/EL-AR-CAP///NEW BULLARDS BAR-HEC3_YUBA/,189,RS;RA;RE Cards forHEC-3 New Bullards Bar Reservoir: Storage-Area-Elevation relationship,13,Stacy Tanaka,2,,New Bullards Bar Res
SR-NHL,SR-NHL,-13449069.52,4601333.98,Surface Storage Node,7,159,196,Initial storage for SANJASM node 130,0.011182,197,Calculated as slope between the minimum and maximum points from the area-capacity relationship as calculated using the function in RES.ND1 for SANJASM node 130,92,198,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (Sanjasm NAA) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-NHL/EVAP_RATE(FT)//1MON/NEW HOGAN LAKE-SANJASM_92/,199,From monthly Evaporation data for SANJASM node 130 in RES.ND1,/UCD CAP1/SR-NHL/EL-AR-CAP///NEW HOGAN LAKE-SANJASM_92/,200,calculated from given equation for SANJASM node 130,8,Brian Van Lienden,2,,New Hogan Lake
SR-OL,SR-OL,-13130188.83,4359635.8,Surface Storage Node,7,0.01,1147,bogus initial storage to meet PRM computational requirements,0,,,3.40E+38,,,0,,,,,,,7,Brad Newlin,,,Owens Lake
SR-PF,SR-PF,-13283304.72,4415847.523,Surface Storage Node,7,550,1150,0,0.003778,1151,Temporarily set to zero from correct value of 3.778274E-03 in V11a to re-calibrate reservoir operations without impact of minimizing evap on storage levels.,550,1152,Ending constrained to match initial - no operational data for Base Case.,1,/UCD CAP1/SR-PF/EVAP_RATE(FT)//1MON/PINE FLAT RES/,1153,See BDN8.DOC,/UCD CAP1/SR-PF/EL-AR-CAP///PINE FLAT RES/,1154,0,4,Mimi Jenkins,4,,Pine Flat Reservoir
SR-PR,SR-PR,-13453077.21,4614791.131,Surface Storage Node,7,195,206,Initial Storage for SAMJASM node 170 in RES.ND1,0.007292,207,Calculated as slope between the minimum and maximum points from the area-capacity relationship as calculated using the function in RES.ND1 for SANJASM node 170,203,208,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (Sanjasm NAA) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-PR/EVAP_RATE(FT)//1MON/PARDEE RES-SANJASM_92/,209,Monthly evaporation for SANJASM node 170 in RES.ND1,/UCD CAP1/SR-PR/EL-AR-CAP///PARDEE RES-SANJASM_92/,210,Calculated from given equation for SANJASM node 170 in RES.ND1,8,Brian Van Lienden,2,,Pardee Reservoir
SR-SCV,SR-SCV,-13530539.98,4456054.681,Surface Storage Node,7,94,1159,0,0.020407001,1160,Calculated as slope between the minimum and maximum points from the area-capacity relationship,94,1161,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-LV/EVAP_RATE(FT)//1MON/LOS VAQUEROS RES-CCWD/,1162,Uses Los Vaqueros Reservoir Data,/UCD CAP1/SR-SCV/EL-AR-CAP///Santa Clara Agg-SCVWD IWRP/,1163,Assumes linear relationship between maximum storage and area and (0;0).  Maximum storage and area are the sums of all local reservoirs.,8,Brian Van Lienden,3,,Santa Clara Aggregate
SR-SS,SR-SS,-12892914.35,3936314.57,Surface Storage Node,7,6941,1168,Assuming -230 msl elevation,0.017000001,1169,Linear interpolation between max and min total storage,6941,1170,Assuming -230 msl elevation,0,/UCD CAP1/SR-SS/EVAP_RATE(FT)//1MON/SALTON SEA/,1171,0,/UCD CAP1/SR-SS/EL-AR-CAP///SALTON SEA/,1172,0,7,Brad Newlin,,,Salton Sea
SR-TLB,SR-TLB,-13330841.9,4309563.087,Surface Storage Node,7,0.001,,,0,,,0,,,0,/UCD CAP1/SR-LI/EVAP_RATE(FT)//1MON/LAKE ISABELLA/,,,,,,4,Mimi Jenkins,4,,Tulare Lake Bed
SR-TR,SR-TR,-13425779.44,4562209.638,Surface Storage Node,7,65,1174,Initial Storage for SANJASM node 105,0.019224999,1175,Calculated as slope between the minimum and maximum points from the area-capacity relationship,65,1176,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-TR/EVAP_RATE(FT)//1MON/TULLOCH RES-SANJASM_92/,1177,Monthly evaporation rates for SANJASM node 105 in RES.ND1,/UCD CAP1/SR-TR/EL-AR-CAP///TULLOCH RES-SANJASM_92/,1178,Calculated from equation given for SANJASM node 105 in RES.ND1,8,Brian Van Lienden,3,,Turlock Reservoir
Surplus Delta Outflow,Surp Delta,-13574004.92,4586565.223,Junction Node,9,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Surplus Delta Outflow
T10,T10CMWD,-13120418.92,4033419.577,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Central MWD OUT
T11,T11COAC,-12941288.16,3994740.636,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Coachella OUT
T12,T12EMWD,-13036848.72,3990956.003,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,E and W MWD OUT
T13,T13SAC,-13463828.75,4692369.526,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,2,,Sacramento OUT
T14,T14NAPA,-13591979.75,4624020.612,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Napa-Solano IN
T15,T15NAPA,-13591979.75,4624020.612,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Napa-Solano OUT
T16,T16CCWD,-13560264.66,4558081.898,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,CCWD IN
T17,T17EBMU,-13599316.36,4545979.143,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,EBMUD IN
T18,T18CCWD,-13560264.66,4558081.898,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,CCWD OUT
T19,T19SCV,-13551620.24,4487572.177,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Santa Clara Valley+ OUT
T20,T20SFPU,-13616840.23,4524765.279,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,SFPUC IN
T21,T21SPFU,-13616840.23,4524765.279,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,SFPUC OUT
T24,T24FRES,-13338264.09,4404663.136,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Fresno IN
T25,T25FRES,-13338264.09,4404663.136,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Fresno OUT
T26,T26STOC,-13485175.91,4587568.623,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Stockton IN
T27,T27STOC,-13485175.91,4587568.623,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Stockton OUT
T28,T28BAKE,-13261996.9,4203486.53,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Bakersfield IN
T29,T29BAKE,-13261996.9,4203486.53,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,Bakersfield OUT
T2,T2SBV,-13092484.77,4103665.018,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,San Bernadino Valley IN
T30,T30SDMWD,-12985866.36,3902775.04,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,San Diego IN
T31,T31COAC,-12941288.16,3994740.636,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Coachella IN
T32,T32MOJA,-12928775.93,4119572.898,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Mojave OUT
T33,T33AV,-13029771.36,4300687.056,Water Treatment Node,16,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,Antelope OUT
T34,T34EMWD,-13036848.72,3990956.003,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,E and W MWD IN
T35,T35EBMU,-13599316.36,4545979.143,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,EBMUD OUT
T3,T3MOJA,-12928775.93,4119572.898,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Mojave IN
T40,T40SDMWD,-12985866.36,3902775.04,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,T30 San Diego IN
T41,T41RED,-13621335.1,4933974.05,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Water treatment node for the urban areas of Redding
T42,T42RED,-13621335.1,4933974.05,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater treatment node for Redding
T43,T43GALT,-13469321.7,4609948.61,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Water treatment node for all of CVPM 8; representing Galt
T44,T44GALT,-13469321.7,4609948.61,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater treatment node for all of CVPM 8; representing the town of Galt
T45,T45MODEST,-13461023.72,4541768.672,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Modesto/Manteca CVPM11 Urban IN
T46,T46Modest,-13461023.72,4541768.672,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,WWTP For Modesto (out)
T47,T47Merced,-13394126.75,4457436.457,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Merced CVPM13 Urban IN
T48,T48Merced,-13394126.75,4457436.457,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Merced CVPM13 Urban OUT
T49,T49SANGER,-13303021.35,4380627.653,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Sanger CVPM17 Urban IN
T4,T4SAC,-13463828.75,4692369.526,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,2,,Sacramento IN
T50,T50SANGER,-13303021.35,4380627.653,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Sanger CVPM17 Urban OUT
T51,T51VISALIA,-13278063.68,4317690.606,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Visalia/Tulare CVPM18 Urban IN
T52,T52VISALIA,-13278063.68,4317690.606,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Visalia/Tulare CVPM18 Urban OUT
T53,T53DELANO,-13259618.61,4248736.596,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Delano/Wasco CVPM20 Urban IN
T54,T54DELANO,-13259618.61,4248736.596,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Delano/Wasco CVPM20 Urban OUT
T55,T55VENT,-13251608.23,4086189.607,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Water Treatment node to Ventura Co
T56,T56VENT,-13251608.23,4086189.607,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater treatment node for Ventura Co.
T57,T57ECEN,-12852881.96,3896916.773,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Urban water treatment node for El Centro
T58,T58ECEN,-12852881.96,3896916.773,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater treatment node for El Centro
T59,T59CLWA,-13191355.48,4100536.478,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Castaic Lake Water Delivery
T5,T5CMWD,-13120418.92,4033419.577,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Central MWD IN
T60,T60CLWA,-13191355.48,4100536.478,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Castaic Lake Water Authority Wastewater
T61,T61YUBA,-13541856.8,4765774.234,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Water treatment node into Yuba
T62,T62YUBA,-13541856.8,4765774.234,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater Treatment node from Yuba
T63,T63BLY,-12795364.37,4021492.628,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Water Treatment Node for Blythe
T64,T64BLY,-12795364.37,4021492.628,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Wastewater Treatment node for Blythe
T65,T65,-12926140.35,3970342.14,Water Treatment Node,16,,,,,,,,,,,,,,,,,14,Randy Ritzema,,,Desalting facility
T66,T66Turlock,-13443370.31,4512372.71,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Turlock/Ceres CVPM12 Urban IN
T67,T67Turlock,-13443370.31,4512372.71,Water Treatment Node,16,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Turlock/Ceres CVPM12 Urban OUT
T6,T6AV,-13029771.36,4300687.056,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,Antelope IN
T71,T71,-13433128.37,4202117.108,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,water supply input node for SB-SLO
T72,T72,-13447414.36,4206566.461,Junction Node,9,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,wastewater return flow node for SB-SLO
T7,T7SCV,-13551620.24,4487572.177,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Santa Clara Valley+ IN
T8,T8SDMWD,-12985866.36,3902775.04,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,San Diego OUT
T9,T9SBV,-13092484.77,4103665.018,Water Treatment Node,16,,,,,,,,,,,,,,,,,4,Mimi Jenkins,,,San Bernadino VWD OUT
Tracy PMP,Tracy PMP,-13534809.3,4550763.992,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Tracy Pumping Plant
Wadsworth PMP,WadsPMP,-13032333.41,3986294.788,Pump Plant Node,14,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,MWD Eastside Reservoir (Diamond Valley Lake) Pumping Plant
Wadsworth PWP,WadsPWP,-13032067.4,3984555.915,Junction Node,9,,,,,,,,,,,,,,,,,6,Jay Lund,,,Wadsworth Power Plant
Walnut Creek PMP,WalCk PMP,-13589095.21,4569175.101,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,2,,Walnut Creek Pumping Plant
Warne Power Plant,Warne PWP,-13223554.84,4121422.01,Power Plant Node,15,0,,,0,,,0,,,0,,,,,,,6,Jay Lund,,,West Branch SWP Power Plant
WheelerRidgePMP,WheelrPMP,-13247958.57,4168422.074,Pump Plant Node,14,,,,,,,,,,,,,,,,,7,Brad Newlin,4,,Wheeler Ridge Pumping Plant
