Name,From,To,Type,Type_ID,OriginNode,TerminalNode,Amplitude,AmplitudeMID,AmplitudeMID_text,Unit cost,CostMID,CostMID_text,CostMethod,CostMethod_text,LowerBound,LowerBoundMID,LowerBoundMID_text,UpperBound,UpperBoundMID,UpperBoundMID_text,LowerBoundMonthlyID,LowerBoundMonthlyMID,LowerBoundMonthlyMID_text,UpperBoundMonthlyID,UpperBoundMonthlyMID,UpperBoundMonthlyMID_text,ConstrainedFlowPathname,ConstrainedFlowPathnameMID,ConstrainedFlowPathnameMID_text,LowerBoundPathname,LowerBoundPathnameMID,LowerBoundPathnameMID_text,UpperBoundPathname,UpperBoundPathnameMID,UpperBoundPathnameMID_text,ConstraintMethod,ConstraintMethod_text,AuthorID,AuthorID_text,Categories,Boundary,Description
HSU13D731_C46,HSU13D731,C46,Diversion,3,613,347,0.879999995,1458,Weighted average loss rate from recoverable and non-recoverable losses from \Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,33,0,Mendota Pool to CVPM 13 (DA 49D)
HSU14C92_C91,HSU14C92,C91,Diversion,3,614,381,0.930000007,1590,changed from  1.0  to 0.99  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 14); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,California Aqueduct delivery to CVPM 14 (Westlands WD)
HSU14D608_C91,HSU14D608,C91,Diversion,3,615,381,0.819999993,1591,changed from 0.8  to 0.99  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 14); Guilherme Marques - 8/2/00,0,,,1,None,0,,,4.900000095,1592,Calculated based on base case max supply link capacity.  File: CALVIN ag & urb SUPPLY CAPACITIES,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,34,1,Mendota Pool diversions to CVPM 14 (DA 60A) (Westlands WD)
HSU15C49_C90,HSU15C49,C90,Diversion,3,616,380,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 15 (DA 60B)
HSU15C52_C90,HSU15C52,C90,Diversion,3,617,380,0.800000012,1582,changed from 0.8  to 0.84  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 15); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kings River Diversion to CVPM 15 (DA 60B)
HSU15C56_C90,HSU15C56,C90,Diversion,3,618,380,0.839999974,1583,0,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kaweah River diversion for CVPM 15
HSU15C75_C90,HSU15C75,C90,Diversion,3,619,380,0.930000007,1584,changed from 1.0  to 0.84  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 15); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,California Aqueduct delivery to CVPM 15 (DA 60B) (Dudley Ridge WD; Empire West Side ID; County of Kings; Tulare Lake Basin WSD)
HSU15D608_C90,HSU15D608,C90,Diversion,3,620,380,0.819999993,1585,changed from 0.8  to 0.84  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 15); Guilherme Marques - 8/2/00,0,,,1,None,0,,,17,1586,Calculated based on base case max supply link capacity.  File: CALVIN ag & urb SUPPLY CAPACITIES,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,34,1,Mendota Pool diversion to CVPM 15 (DA 60B)
HSU16C49_C50,HSU16C49,C50,Diversion,3,621,351,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 16 (DA 60C)
HSU16C53_C50,HSU16C53,C50,Diversion,3,622,351,0.850000024,1475,changed from  0.8  to 0.85  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 16); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kings River diversion to CVPM 16 (DA 60C)
HSU16D606_C50,HSU16D606,C50,Diversion,3,623,351,0.819999993,1476,changed from 0.96  to 0.85  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 16); Guilherme Marques - 8/2/00,0,,,1,None,0,,,2.200000048,1477,Calculated based on base case max supply link capacity.  File: CALVIN ag & urb SUPPLY CAPACITIES,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,34,1,San Joaquin River left bank riparian diversions between Friant dam and Gravelly Ford CVPM 16 (DA 60C)
HSU17C53_C55,HSU17C53,C55,Diversion,3,624,357,0.879999995,1494,changed from 0.8  to 0.81  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 17); Guilherme Marques - 8/2/00         19 July 2012 - CALVIN GW Calibration adjustment,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kings River diversion to CVPM 17 (DA 60D)
HSU17C76_C55,HSU17C76,C55,Diversion,3,625,357,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 17 (DA 60D)
HSU18C56_C60,HSU18C56,C60,Diversion,3,626,362,0.829999983,1507,changed from  0.83  to  0.88 from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 18); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kaweah River diversion to CVPM 18 (DA 60E)
HSU18C58_C60,HSU18C58,C60,Diversion,3,627,362,0.829999983,1508,changed from  0.85  to  0.88  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 18); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Tule Diversion to CVPM 18 (DA 60E)
HSU18C688_C60,HSU18C688,C60,Diversion,3,628,362,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 18 (DA 60E)
HSU19C62_C100,HSU19C62,C100,Diversion,3,629,302,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 19 (DA 60F)
HSU19C73_C100,HSU19C65,C100,Diversion,3,630,302,0.920000017,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kern River diversions to CVPM 19 (DA 60F) (formerly C97_C100)
HSU19C74_C100,HSU19C74,C100,Diversion,3,631,302,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Cross Valley Canal delivery to CVPM 19
HSU19D847_C100,HSU19D847,C100,Diversion,3,632,302,0.930000007,1212,changed from 1.0  to 0.99  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 19); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,114,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,California Aqueduct to CVPM 19; includes Semitropic
HSU19D850_C100,HSU19D850,C100,Diversion,3,633,302,0.930000007,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,California Aqueduct to CVPM 19; includes Semitropic
HSU1D5_C3,HSU1D5,C3,Diversion,3,166,28,0.949999988,334,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Diversion from Sacramento River to CVPM 1 via Bella Vista Conduit
HSU1D74_C3,HSU1D74,C3,Diversion,3,167,28,0.519999981,335,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda  3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramento river diversions between Keswick and Red Bluff Diversion Dam
HSU1SR3_C3,HSU1SR3,C3,Diversion,3,168,28,0.959999979,336,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Diversion to CVPM 1 via Whiskeytown Conduit
HSU20C64_C63,HSU20C64,C63,Diversion,3,634,364,0.930000007,1515,9 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 20 (DA 60G)
HSU20C65_C63,HSU20C65,C63,Diversion,3,635,364,0.839999974,2560,9 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kern River diversions to CVPM 20 (DA 60G)
HSU20C74_C63,HSU20C63,C63,Diversion,3,636,364,0.930000007,2561,9 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Cross Valley Canal delivery to CVPM 20
HSU21C65_C66,HSU21C65,C66,Diversion,3,637,367,0.899999976,1530,changed from 0.9  to 0.95  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 21); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,1531,0,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Kern River diversions to CVPM 21 (DA 60H)
HSU21C689_C66,HSU21C689,C66,Diversion,3,638,367,0.930000007,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Friant-Kern Canal delivery to CVPM 21 (DA 60H)
HSU21C74_C66,HSU21C74,C66,Diversion,3,639,367,0.930000007,1532,changed from 0.96  to 0.95  from file CVPMBasinWideWaterBal.xls (file date 7/25/00); (CVPM region 21); Guilherme Marques - 8/2/00,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,44,0,Cross-Valley Canal delivery to CVPM 21 (DA 60H) (correct FXC to 80.5)
HSU2C11_C6,HSU2C11,C6,Diversion,3,170,57,0.949999988,451,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Tehema-Colusa Canal delivery to CVPM 2 (DA 10)
HSU2C1_C6,HSU2C1,C6,Diversion,3,169,57,0.879999995,450,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical       19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramnto River diversions between Red Bluff and Ord Ferry to CVPM 2
HSU2C9_C6,HSU2C9,C6,Diversion,3,171,57,0.879999995,452,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Diversion from Stony Creek to CVPM 2 via North and South canals
HSU2D77_C6,HSU2D77,C6,Diversion,3,172,57,0.879999995,453,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    3 May 2012 PGZ updates: Fraction from C2VSIM see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical       19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,30,455,Infrastructure Capacity: 3;800 cfs,,,,,,,,454,none,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramento River diversion to CVPM 2 via Corning Canal
HSU3C11_C302,HSU3C11,C302,Diversion,3,173,30,0.899999976,340,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 changes by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Tehama-Colusa Canal delivery to CVPM 3 (DA 12) and Refuges
HSU3C13_C302,HSU3C13,C302,Diversion,3,174,30,0.850000024,341,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 changes by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Glenn Colusa Canal delivery to CVPM 3 (DA 12)
HSU3C305_C303,HSU3C305,C303,Diversion,3,175,31,0.879999995,351,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 changes by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical         19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Colusa Basin Drain diversion to CVPM 3 (DA 12)
HSU3D66_C303,HSU3D66,C303,Diversion,3,176,31,0.879999995,352,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 changes by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramento River right bank diversions to CVPM 3 (DA 12)
HSU4D30_C14,HSU4D30,C14,Diversion,3,177,8,0.879999995,241,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 changes by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramento River diversions between Ord Ferry and Knights Landing to CVPM 4 (DA 15)
HSU5C35_C26,HSU5C35,C26,Diversion,3,178,24,0.879999995,313,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 updated by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Bear River diversion to CVPM 5 (DA 69) - Tarr Ditch included here rather than under DA67
HSU5C77_C26,HSU5C77,C26,Diversion,3,179,24,0.879999995,314,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical          19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Feather River diversion u/s of Oroville to CVPM 5 (DA 69) - Miocene & Wilenor canals; Forbestown (Oroville-Wyandotte) canal; and Miners canal
HSU5C80_C26,HSU5C80,C26,Diversion,3,180,24,0.879999995,315,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda  3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical         19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Feather River supply to CVPM 5 (DA 69)
HSU5C83_C26,HSU5C83,C26,Diversion,3,181,24,0.879999995,316,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Yuba River riparian diversions to CVPM 5 (DA 69)
HSU5D31_C26,HSU5D31,C26,Diversion,3,182,24,0.959999979,317,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,1,Sacramento River to DSA 69 (Ord Ferry to Knights Landing)
HSU5SR-6_C26,HSU5SR-6,C26,Diversion,3,183,24,0.959999979,318,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Diversion from Oroville Lake to CVPM 5 (DA 69) via Palermo canal
HSU6C16_C17,HSU6C16,C17,Diversion,3,184,13,0.879999995,255,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    3 May 2012 updates by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Cache Creek diversions at Capay Dam to CVPM 6 (DA 65) (Winters; Moore; W. Adams Canals)
HSU6C21_C17,HSU6C21,C17,Diversion,3,185,13,0.879999995,256,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 updates by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical         19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Putah South Canal delivery to CVPM 6 (DA 65)
HSU6C314_C17,HSU6C314,C17,Diversion,3,186,13,0.879999995,257,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    3 May 2012 updates by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical              19 July 2012 - CALVIN GW Calibration adjustment.,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Knights Landing Ridge Cut and Sacramento River water delivery to CVPM 6 (DA 12)
HSU7C33_C34,HSU7C33,C34,Diversion,3,187,45,0.879999995,402,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical          19 July 2012 - CALVIN GW Calibration adjustment,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Bear River left bank diversions to CVPM 7 - South Sutter WD
HSU7C67_C34,HSU7C67,C34,Diversion,3,188,45,0.879999995,403,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda   3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Sacramento River Div. to CVPM7
HSU7D42_C34,HSU7D42,C34,Diversion,3,189,45,0.879999995,404,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda     3 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Feather River left bank diversions to CVPM 7 (DA 70)
HSU8C173_C36,HSU8C173,C36,Diversion,3,190,47,0.879999995,414,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    3 May 2012 update see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical     19 July 2012 - CALVIN GW Calibration adjustment,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Folsom South Canal diversion to CVPM8
HSU8C37_C36,HSU8C37,C36,Diversion,3,191,47,0.879999995,415,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda  3 May 2012 update by PGZ see  D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Cosumnes River riparian diversions to CVPM 8
HSU8C43_C36,HSU8C43,C36,Diversion,3,192,47,0.920000017,416,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Central San Joaquin ID from Stanislaus River diversion to CVPM 8
HSU8D98_C36,HSU8D98,C36,Diversion,3,193,47,0.879999995,417,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda  3 May 2012 update by PGZ see  D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical     19 July 2012 - CALVIN GW Calibration adjustment,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Mokelumne riparian diversions To CVPM8
HSU9D507_C68,HSU9D507,C68,Diversion,3,194,59,0.930000007,465,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda    6 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical    19 July 2012 - CALVIN GW Calibration adjustment,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Sacramento River div. to CVPM9
HSU9D515_C68,HSU9D515,C68,Diversion,3,195,59,0.930000007,466,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda     6 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Delta diversion to CVPM 9
HSU9D521_C68,HSU9D521,C68,Diversion,3,196,59,0.930000007,467,Weighted average loss rate from recoverable and non-recoverable losses from Hobbes\public\CVPIAPEIS\Disk2\CVGSM\NAA\INPUT\Cnjdvsp2.nda     6 May 2012 update by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,San Joaquin River div. to CVPM9
